2021-03-03 23:53:10,b'RT @x0_kels: FRIENDLY REMINDER: BLACK LIVES STILL MATTER &amp; MASK ARE STILL NEEDED.'
2021-03-03 23:53:02,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:53:02,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:52:55,b'Now they are saying there is a possible attack on our capital just like one organized by fascist democrats antifa a\xe2\x80\xa6 https://t.co/TJZfxP9DO2'
2021-03-03 23:52:55,"b""RT @theblaze: 'Where is all that money going?' Michael Brown's father says Black Lives Matter abandoned Ferguson activists, demands $20 mil\xe2\x80\xa6"""
2021-03-03 23:52:44,b'Black Lives Matter'
2021-03-03 23:52:42,"b""RT @flippingtable: Wow feels like this is why Texas and Mississippi are trying to open. Just forget trying to help, let's just put more liv\xe2\x80\xa6"""
2021-03-03 23:52:34,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:52:33,"b'@tw1xi3 write an essay on blm instead, and like use examples on how all lives cant matter until black lives do'"
2021-03-03 23:52:20,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:52:11,b'Torn between two Worlds: Black on Black Crime and an unjust American policing and justice system! Black Lives Matte\xe2\x80\xa6 https://t.co/LRCNeCe2lo'
2021-03-03 23:52:06,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:51:50,b'RT @Sifill_LDF: Killings by Police Declined after Black Lives Matter Protests - Scientific American https://t.co/28D0ciXMjn'
2021-03-03 23:51:37,"b'RT @hookedblog: \xe2\x80\x98Racism is a Virus\xe2\x80\x99, London mural painted by artist @zabouartist. \n\nThe portrait is based on a photo taken during the Black\xe2\x80\xa6'"
2021-03-03 23:51:26,b'Super Some Random Guy Joins a Black Lives Matter Protest And Kills Eggman With a Bottle of Milk 3D  64  . 2040 Sony'
2021-03-03 23:51:26,"b'RT @sjjphd: \xe2\x80\x9cBut what do protests even accomplish???\xe2\x80\x9d \n\nWell saving actual lives, for one.\n\nhttps://t.co/632p3J9LmO'"
2021-03-03 23:51:25,"b""RT @theblaze: 'Where is all that money going?' Michael Brown's father says Black Lives Matter abandoned Ferguson activists, demands $20 mil\xe2\x80\xa6"""
